GEOID,STATEFP,DISTRICT,SESSN,Dperimeter,Darea,PolsbyW,Reock,ReockX,DSTperim,Coast_len,STarea,STperim,STpolsby,STreock
0639,06,39,Mid-decade,243485,693378744,0.14697170933934595,0.39380233709454904,0.39380233709454904,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0640,06,40,Mid-decade,353153,1949960263,0.19647514106612543,0.44768690570643466,0.48092598176803275,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0641,06,41,Mid-decade,176989,263775074,0.10581510087943188,0.36356652093393677,0.3635665209339366,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0642,06,42,Mid-decade,322469,779643668,0.3738735636278881,0.25413435197841827,0.7219262310615645,195566,152872.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0643,06,43,Mid-decade,109613,187557200,0.19616185523459775,0.40252708883744914,0.4209014702494589,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0644,06,44,Mid-decade,152995,245972499,0.132050210901175,0.23361949757838374,0.25352809543122906,9706,7486.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0645,06,45,Mid-decade,181181,257600316,0.09861208743214399,0.3628825455055881,0.3763528269261765,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0646,06,46,Mid-decade,146294,204456640,0.12004798127227259,0.4224310424365896,0.4224310424365896,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0647,06,47,Mid-decade,165355,490424436,0.22539525654637843,0.3520122783671452,0.4262331805317503,22546,23958.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0648,06,48,Mid-decade,1007429,7773040894,0.09624352732492812,0.3732735163063318,0.391703999804099,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0649,06,49,Mid-decade,353596,1498842871,0.15064319567391013,0.24129512009077947,0.49564774698912756,78438,48631.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0650,06,50,Mid-decade,394403,1121596408,0.09261375548255704,0.2015643733634926,0.2598286210872814,45643,33811.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
